step,total,seconds_per_merge,affected,freq
19393,31743,0.03663003663003663,254,14500.0
19394,31743,0.03663003663003663,14,14500.0
19395,31743,0.03663003663003663,1,14500.0
19396,31743,0.10526315789473684,42,14500.0
19397,31743,0.10526315789473684,22,14500.0
19398,31743,0.10526315789473684,1,14500.0
19399,31743,0.11248593925759279,104,14500.0
19400,31743,0.11248593925759279,213,14500.0
19401,31743,0.11248593925759279,185,14500.0
19402,31743,0.09784735812133072,25,14500.0
19403,31743,0.09784735812133072,242,14500.0
19404,31743,0.09784735812133072,12,14500.0
19405,31743,0.09784735812133072,46,14500.0
19406,31743,0.09784735812133072,1,14500.0
19407,31743,0.07017543859649122,1,14500.0
19408,31743,0.07017543859649122,1,14500.0
19409,31743,0.07017543859649122,28,14500.0
19410,31743,0.07017543859649122,24,14500.0
19411,31743,0.058997050147492625,293,14500.0
19412,31743,0.058997050147492625,2,14500.0
19413,31743,0.058997050147492625,22,14500.0
19414,31743,0.05767012687427912,59,14500.0
19415,31743,0.05767012687427912,2,14500.0
19416,31743,0.05767012687427912,590,14500.0
19417,31743,0.05767012687427912,70,14500.0
19418,31743,0.05767012687427912,1005,14500.0
19419,31743,0.04458314757021846,1435,14500.0
19420,31743,0.04458314757021846,1473,14500.0
19421,31743,0.04458314757021846,7,14500.0
19422,31743,0.04458314757021846,104,14500.0
19423,31743,0.046339202965708995,235,14500.0
19424,31743,0.046339202965708995,3,14500.0
19425,31743,0.046339202965708995,33,14500.0
19426,31743,0.046620046620046623,103,14500.0
19427,31743,0.046620046620046623,9,14500.0
19428,31743,0.046620046620046623,635,14500.0
19429,31743,0.0484027105517909,2,14500.0
19430,31743,0.0484027105517909,3,14500.0
19431,31743,0.0484027105517909,3,14500.0
19432,31743,0.0484027105517909,683,14500.0
19433,31743,0.04716981132075472,88,14500.0
19434,31743,0.04716981132075472,78,14500.0
19435,31743,0.04716981132075472,3,14500.0
19436,31743,0.04716981132075472,398,14500.0
19437,31743,0.044642857142857144,28,14500.0
19438,31743,0.044642857142857144,18,14500.0
19439,31743,0.044642857142857144,20,14400.0
19440,31743,0.04205214465937763,2,14400.0
19441,31743,0.04205214465937763,644,14400.0
19442,31743,0.04205214465937763,3,14400.0
19443,31743,0.04462293618920125,4,14400.0
19444,31743,0.04462293618920125,270,14400.0
19445,31743,0.04462293618920125,5,14400.0
19446,31743,0.04462293618920125,12,14400.0
19447,31743,0.04284490145672665,4,14400.0
19448,31743,0.04284490145672665,20,14400.0
19449,31743,0.04284490145672665,45,14400.0
19450,31743,0.04284490145672665,23,14400.0
19451,31743,0.03815337657382678,419,14400.0
19452,31743,0.03815337657382678,16,14400.0
19453,31743,0.03815337657382678,56,14400.0
19454,31743,0.038580246913580245,1414,14400.0
19455,31743,0.038580246913580245,197,14400.0
19456,31743,0.038580246913580245,33,14400.0
19457,31743,0.05530973451327434,16,14400.0
19458,31743,0.05530973451327434,41,14400.0
19459,31743,0.05530973451327434,134,14400.0
19460,31743,0.06430868167202572,16,14400.0
19461,31743,0.06430868167202572,33,14400.0
19462,31743,0.06430868167202572,35,14400.0
19463,31743,0.06430868167202572,516,14400.0
19464,31743,0.06430868167202572,3,14400.0
19465,31743,0.06430868167202572,516,14400.0
19466,31743,0.06430868167202572,7,14400.0
19467,31743,0.06430868167202572,8,14400.0
19468,31743,0.03871467286101433,17,14400.0
19469,31743,0.03871467286101433,142,14400.0
19470,31743,0.03871467286101433,688,14400.0
19471,31743,0.03871467286101433,3,14400.0
19472,31743,0.03871467286101433,629,14400.0
19473,31743,0.03871467286101433,2,14400.0
19474,31743,0.031535793125197095,15,14400.0
19475,31743,0.031535793125197095,305,14400.0
19476,31743,0.031535793125197095,3,14400.0
19477,31743,0.031535793125197095,1071,14400.0
19478,31743,0.05385029617662897,3,14400.0
19479,31743,0.05385029617662897,15,14400.0
19480,31743,0.05385029617662897,51,14400.0
19481,31743,0.05385029617662897,3,14400.0
19482,31743,0.05385029617662897,79,14400.0
19483,31743,0.05385029617662897,10,14400.0
19484,31743,0.046296296296296294,161,14400.0
19485,31743,0.046296296296296294,1361,14400.0
19486,31743,0.046296296296296294,118,14400.0
19487,31743,0.046296296296296294,2,14400.0
19488,31743,0.05030181086519115,8,14400.0
19489,31743,0.05030181086519115,3,14400.0
19490,31743,0.05030181086519115,84,14400.0
19491,31743,0.05030181086519115,2,14400.0
19492,31743,0.05030181086519115,13,14400.0
19493,31743,0.042735042735042736,163,14400.0
19494,31743,0.042735042735042736,102,14400.0
19495,31743,0.042735042735042736,5,14400.0
19496,31743,0.04116920543433512,3,14400.0
19497,31743,0.04116920543433512,1466,14400.0
19498,31743,0.04116920543433512,34,14400.0
19499,31743,0.04304778303917348,30,14400.0
19500,31743,0.04304778303917348,11082,14400.0
19501,31743,0.04304778303917348,9,14400.0
19502,31743,0.16,28,14400.0
19503,31743,0.16,39,14400.0
19504,31743,0.15723270440251572,22,14400.0
19505,31743,0.15723270440251572,15,14400.0
19506,31743,0.15723270440251572,1,14400.0
19507,31743,0.15723270440251572,4,14400.0
19508,31743,0.15723270440251572,4,14400.0
19509,31743,0.10214504596527069,10,14400.0
19510,31743,0.10214504596527069,275,14300.0
19511,31743,0.10214504596527069,3,14300.0
19512,31743,0.08539709649871904,49,14300.0
19513,31743,0.08539709649871904,360,14300.0
19514,31743,0.08539709649871904,727,14300.0
19515,31743,0.08539709649871904,3,14300.0
19516,31743,0.08539709649871904,143,14300.0
19517,31743,0.061312078479460456,5,14300.0
19518,31743,0.061312078479460456,210,14300.0
19519,31743,0.061312078479460456,387,14300.0
19520,31743,0.061312078479460456,21,14300.0
19521,31743,0.061312078479460456,6,14300.0
19522,31743,0.04899559039686428,18,14300.0
19523,31743,0.04899559039686428,247,14300.0
19524,31743,0.04899559039686428,604,14300.0
19525,31743,0.04899559039686428,79,14300.0
19526,31743,0.04899559039686428,17,14300.0
19527,31743,0.04019292604501608,4,14300.0
19528,31743,0.04019292604501608,187,14300.0
19529,31743,0.04019292604501608,906,14300.0
19530,31743,0.04019292604501608,3,14300.0
19531,31743,0.04019292604501608,99,14300.0
19532,31743,0.03387533875338754,6,14300.0
19533,31743,0.03387533875338754,5,14300.0
19534,31743,0.03387533875338754,2,14300.0
19535,31743,0.03387533875338754,180,14300.0
19536,31743,0.03387533875338754,8,14300.0
19537,31743,0.037009622501850484,21,14300.0
19538,31743,0.037009622501850484,34,14300.0
19539,31743,0.037009622501850484,16,14300.0
19540,31743,0.037009622501850484,518,14300.0
19541,31743,0.037009622501850484,18,14300.0
19542,31743,0.037009622501850484,141,14300.0
19543,31743,0.037009622501850484,743,14300.0
19544,31743,0.03135779241141424,68,14300.0
19545,31743,0.03135779241141424,34,14300.0
19546,31743,0.03135779241141424,16,14300.0
19547,31743,0.03135779241141424,6,14300.0
19548,31743,0.037678975131876416,132,14300.0
19549,31743,0.037678975131876416,10975,14300.0
19550,31743,0.037678975131876416,219,14300.0
19551,31743,0.037678975131876416,258,14300.0
19552,31743,0.16286644951140067,741,14300.0
19553,31743,0.16286644951140067,428,14300.0
19554,31743,0.16286644951140067,842,14300.0
19555,31743,0.14084507042253522,6365,14300.0
19556,31743,0.14084507042253522,191,14300.0
19557,31743,0.14084507042253522,7,14300.0
19558,31743,0.13280212483399734,1,14300.0
19559,31743,0.13280212483399734,690,14300.0
19560,31743,0.13280212483399734,1825,14300.0
19561,31743,0.11534025374855825,6,14300.0
19562,31743,0.11534025374855825,4,14300.0
19563,31743,0.11534025374855825,7,14300.0
19564,31743,0.11534025374855825,4,14300.0
19565,31743,0.11534025374855825,59,14300.0
19566,31743,0.11534025374855825,73,14300.0
19567,31743,0.11534025374855825,165,14300.0
19568,31743,0.06944444444444445,98,14300.0
19569,31743,0.06944444444444445,2,14300.0
19570,31743,0.06944444444444445,108,14300.0
19571,31743,0.06944444444444445,589,14300.0
19572,31743,0.06944444444444445,282,14300.0
19573,31743,0.06944444444444445,102,14300.0
19574,31743,0.06944444444444445,80,14300.0
19575,31743,0.06944444444444445,13,14300.0
19576,31743,0.046061722708429294,18,14300.0
19577,31743,0.046061722708429294,27,14300.0
19578,31743,0.046061722708429294,5,14300.0
19579,31743,0.046061722708429294,359,14300.0
19580,31743,0.046061722708429294,61,14300.0
19581,31743,0.04113533525298231,6,14300.0
19582,31743,0.04113533525298231,93,14300.0
19583,31743,0.04113533525298231,383,14300.0
19584,31743,0.04113533525298231,195,14300.0
19585,31743,0.04113533525298231,204,14300.0
19586,31743,0.03676470588235294,569,14300.0
19587,31743,0.03676470588235294,540,14300.0
19588,31743,0.03676470588235294,6,14300.0
19589,31743,0.03676470588235294,297,14300.0
19590,31743,0.03676470588235294,146,14300.0
19591,31743,0.04030632809351068,12,14300.0
19592,31743,0.04030632809351068,8,14300.0
19593,31743,0.04030632809351068,9,14200.0
19594,31743,0.04030632809351068,5,14200.0
19595,31743,0.04030632809351068,1,14200.0
19596,31743,0.04030632809351068,10,14200.0
19597,31743,0.033647375504710635,31,14200.0
19598,31743,0.033647375504710635,26,14200.0
19599,31743,0.033647375504710635,5,14200.0
19600,31743,0.033647375504710635,5,14200.0
19601,31743,0.033647375504710635,14,14200.0
19602,31743,0.033647375504710635,10,14200.0
19603,31743,0.033647375504710635,23,14200.0
19604,31743,0.027662517289073308,56,14200.0
19605,31743,0.027662517289073308,654,14200.0
19606,31743,0.027662517289073308,1,14200.0
19607,31743,0.027662517289073308,54,14200.0
19608,31743,0.027662517289073308,13,14200.0
19609,31743,0.028473804100227793,61,14200.0
19610,31743,0.028473804100227793,247,14200.0
19611,31743,0.028473804100227793,110,14200.0
19612,31743,0.028473804100227793,1,14200.0
19613,31743,0.028473804100227793,4,14200.0
19614,31743,0.03498950314905529,5,14200.0
19615,31743,0.03498950314905529,78,14200.0
19616,31743,0.03498950314905529,91,14200.0
19617,31743,0.03498950314905529,4,14200.0
19618,31743,0.040176777822418644,13,14200.0
19619,31743,0.040176777822418644,123,14200.0
19620,31743,0.040176777822418644,23,14200.0
19621,31743,0.040176777822418644,231,14200.0
19622,31743,0.03669724770642202,34,14200.0
19623,31743,0.03669724770642202,21,14200.0
19624,31743,0.03669724770642202,579,14200.0
19625,31743,0.03669724770642202,1801,14200.0
19626,31743,0.03808073115003808,119,14200.0
19627,31743,0.03808073115003808,58,14200.0
19628,31743,0.03808073115003808,49,14200.0
19629,31743,0.03808073115003808,123,14200.0
19630,31743,0.03808073115003808,57,14200.0
19631,31743,0.03808073115003808,495,14200.0
19632,31743,0.03808073115003808,3,14200.0
19633,31743,0.03808073115003808,2,14200.0
19634,31743,0.028563267637817767,352,14200.0
19635,31743,0.028563267637817767,3,14200.0
19636,31743,0.028563267637817767,6,14200.0
19637,31743,0.028563267637817767,9,14200.0
19638,31743,0.0361794500723589,26,14200.0
19639,31743,0.0361794500723589,8,14200.0
19640,31743,0.0361794500723589,128,14200.0
19641,31743,0.0361794500723589,229,14200.0
19642,31743,0.035423308537017355,2,14200.0
19643,31743,0.035423308537017355,67,14200.0
19644,31743,0.035423308537017355,234,14200.0
19645,31743,0.035423308537017355,3,14200.0
19646,31743,0.03325573661456601,6,14200.0
19647,31743,0.03325573661456601,67,14200.0
19648,31743,0.03325573661456601,5,14200.0
19649,31743,0.03325573661456601,6,14200.0
19650,31743,0.03325573661456601,235,14200.0
19651,31743,0.03325573661456601,2,14200.0
19652,31743,0.03325573661456601,61,14200.0
19653,31743,0.03325573661456601,10,14200.0
19654,31743,0.03325573661456601,77,14200.0
19655,31743,0.02744990392533626,113,14200.0
19656,31743,0.02744990392533626,126,14200.0
19657,31743,0.02744990392533626,241,14200.0
19658,31743,0.02744990392533626,3,14200.0
19659,31743,0.03185727938834024,282,14200.0
19660,31743,0.03185727938834024,311,14200.0
19661,31743,0.03185727938834024,191,14200.0
19662,31743,0.03185727938834024,251,14200.0
19663,31743,0.03185727938834024,6,14200.0
19664,31743,0.03185727938834024,140,14200.0
19665,31743,0.027808676307007785,35,14200.0
19666,31743,0.027808676307007785,172,14200.0
19667,31743,0.027808676307007785,271,14200.0
19668,31743,0.027808676307007785,1,14200.0
19669,31743,0.027808676307007785,540,14200.0
19670,31743,0.027181299266104922,82,14200.0
19671,31743,0.027181299266104922,3,14200.0
19672,31743,0.027181299266104922,2,14200.0
19673,31743,0.027181299266104922,8,14200.0
19674,31743,0.027181299266104922,45,14200.0
19675,31743,0.02720348204570185,3,14200.0
19676,31743,0.02720348204570185,59,14200.0
19677,31743,0.02720348204570185,347,14200.0
19678,31743,0.02720348204570185,571,14200.0
19679,31743,0.026752273943285176,2541,14200.0
19680,31743,0.026752273943285176,138,14200.0
19681,31743,0.026752273943285176,20,14200.0
19682,31743,0.026752273943285176,26,14100.0
19683,31743,0.03772161448509996,1,14100.0
19684,31743,0.03772161448509996,521,14100.0
19685,31743,0.03772161448509996,4,14100.0
19686,31743,0.03772161448509996,1,14100.0
19687,31743,0.03772161448509996,629,14100.0
19688,31743,0.03522367030644593,5,14100.0
19689,31743,0.03522367030644593,450,14100.0
19690,31743,0.03522367030644593,24,14100.0
19691,31743,0.03522367030644593,205,14100.0
19692,31743,0.03522367030644593,6,14100.0
19693,31743,0.03171582619727244,19,14100.0
19694,31743,0.03171582619727244,221,14100.0
19695,31743,0.03171582619727244,2,14100.0
19696,31743,0.03171582619727244,6,14100.0
19697,31743,0.03171582619727244,34,14100.0
19698,31743,0.03171582619727244,1787,14100.0
19699,31743,0.028145229383619477,15,14100.0
19700,31743,0.028145229383619477,414,14100.0
19701,31743,0.028145229383619477,3,14100.0
19702,31743,0.028145229383619477,2,14100.0
19703,31743,0.031308703819661866,84,14100.0
19704,31743,0.031308703819661866,17,14100.0
19705,31743,0.031308703819661866,38,14100.0
19706,31743,0.031308703819661866,123,14100.0
19707,31743,0.030515715593530664,3,14100.0
19708,31743,0.030515715593530664,61,14100.0
19709,31743,0.030515715593530664,866,14100.0
19710,31743,0.030515715593530664,20,14100.0
19711,31743,0.060204695966285374,12,14100.0
19712,31743,0.060204695966285374,839,14100.0
19713,31743,0.060204695966285374,1430,14100.0
19714,31743,0.056947608200455586,1,14100.0
19715,31743,0.056947608200455586,3,14100.0
19716,31743,0.056947608200455586,10,14100.0
19717,31743,0.056947608200455586,1,14100.0
19718,31743,0.056947608200455586,25,14100.0
19719,31743,0.056947608200455586,31,14100.0
19720,31743,0.056947608200455586,827,14100.0
19721,31743,0.056947608200455586,227,14100.0
19722,31743,0.056947608200455586,15,14100.0
19723,31743,0.056947608200455586,1023,14100.0
19724,31743,0.03443526170798898,82,14100.0
19725,31743,0.03443526170798898,388,14100.0
19726,31743,0.03443526170798898,25,14100.0
19727,31743,0.03443526170798898,12,14100.0
19728,31743,0.032981530343007916,7,14100.0
19729,31743,0.032981530343007916,53,14100.0
19730,31743,0.032981530343007916,68,14100.0
19731,31743,0.032981530343007916,95,14100.0
19732,31743,0.032981530343007916,803,14100.0
19733,31743,0.03026634382566586,3,14100.0
19734,31743,0.03026634382566586,156,14100.0
19735,31743,0.03026634382566586,4,14100.0
19736,31743,0.03026634382566586,111,14100.0
19737,31743,0.031133250311332506,563,14100.0
19738,31743,0.031133250311332506,798,14100.0
19739,31743,0.031133250311332506,264,14100.0
19740,31743,0.031133250311332506,31,14100.0
19741,31743,0.031133250311332506,8,14100.0
19742,31743,0.028620492272467088,3,14100.0
19743,31743,0.028620492272467088,22,14100.0
19744,31743,0.028620492272467088,359,14100.0
19745,31743,0.028620492272467088,14,14100.0
19746,31743,0.03556187766714082,1,14100.0
19747,31743,0.03556187766714082,283,14100.0
19748,31743,0.03556187766714082,69,14100.0
19749,31743,0.03556187766714082,9,14100.0
19750,31743,0.03556187766714082,160,14100.0
19751,31743,0.03556187766714082,1140,14100.0
19752,31743,0.03289473684210526,4,14100.0
19753,31743,0.03289473684210526,29,14100.0
19754,31743,0.03289473684210526,31,14100.0
19755,31743,0.03289473684210526,62,14100.0
19756,31743,0.03694126339120798,1234,14100.0
19757,31743,0.03694126339120798,189,14100.0
19758,31743,0.03694126339120798,3,14100.0
19759,31743,0.041237113402061855,28,14100.0
19760,31743,0.041237113402061855,176,14100.0
19761,31743,0.041237113402061855,5,14100.0
19762,31743,0.041237113402061855,4,14100.0
19763,31743,0.041237113402061855,2,14100.0
19764,31743,0.041237113402061855,55,14100.0
19765,31743,0.041237113402061855,728,14100.0
19766,31743,0.041237113402061855,3,14100.0
19767,31743,0.028826751225136928,9,14000.0
19768,31743,0.028826751225136928,199,14000.0
19769,31743,0.028826751225136928,265,14000.0
19770,31743,0.028826751225136928,141,14000.0
19771,31743,0.028826751225136928,13,14000.0
19772,31743,0.026469031233456855,28,14000.0
